"","x"
"1703","07/09/1991 (morning)"
"1704","08/09/1991 (evening)"
"1705","10/09/1991 (morning)"
"1706","11/09/1991 (evening)"
"1707","13/09/1991 (morning)"
"1708","14/09/1991 (evening)"
"1709","16/09/1991 (morning)"
"1710","17/09/1991 (evening)"
"1711","19/09/1991 (morning)"
"1712","21/09/1991 (evening)"
"1713","22/09/1991 (morning)"
"1714","24/09/1991 (evening)"
"1715","25/09/1991 (morning)"
"1716","27/09/1991 (evening)"
"1717","28/09/1991 (morning)"
"1718","30/09/1991 (evening)"
"1719","01/10/1991 (morning)"
"1720","03/10/1991 (evening)"
"1721","05/10/1991 (morning)"
"1722","06/10/1991 (evening)"
"1723","08/10/1991 (morning)"
"1724","09/10/1991 (evening)"
"1725","11/10/1991 (morning)"
"1726","12/10/1991 (evening)"
"1727","14/10/1991 (morning)"
"1728","15/10/1991 (evening)"
"1729","17/10/1991 (morning)"
"1730","19/10/1991 (evening)"
"1731","20/10/1991 (morning)"
"1732","22/10/1991 (evening)"
"1733","23/10/1991 (morning)"
"1734","25/10/1991 (evening)"
"1735","26/10/1991 (morning)"
"1736","28/10/1991 (evening)"
"1737","29/10/1991 (morning)"
"1738","31/10/1991 (evening)"
"1739","02/11/1991 (morning)"
"1740","03/11/1991 (evening)"
"1741","05/11/1991 (morning)"
"1742","06/11/1991 (evening)"
"1743","08/11/1991 (morning)"
"1744","09/11/1991 (evening)"
"1745","11/11/1991 (morning)"
"1746","12/11/1991 (evening)"
"1747","14/11/1991 (morning)"
"1748","15/11/1991 (evening)"
"1749","17/11/1991 (morning)"
"1750","19/11/1991 (evening)"
"1751","20/11/1991 (morning)"
"1752","22/11/1991 (evening)"
"1753","23/11/1991 (morning)"
"1754","25/11/1991 (evening)"
"1755","26/11/1991 (morning)"
"1756","28/11/1991 (evening)"
"1757","29/11/1991 (morning)"
"1758","01/12/1991 (evening)"
"1759","03/12/1991 (morning)"
"1760","04/12/1991 (evening)"
"1761","06/12/1991 (morning)"
"1762","07/12/1991 (evening)"
"1763","09/12/1991 (morning)"
"1764","10/12/1991 (evening)"
"1765","12/12/1991 (morning)"
"1766","13/12/1991 (evening)"
"1767","15/12/1991 (morning)"
"1768","16/12/1991 (evening)"
"1769","18/12/1991 (morning)"
"1770","20/12/1991 (evening)"
"1771","21/12/1991 (morning)"
"1772","23/12/1991 (evening)"
"1773","24/12/1991 (morning)"
"1774","26/12/1991 (evening)"
"1775","27/12/1991 (morning)"
"1776","29/12/1991 (evening)"
"1777","31/12/1991 (morning)"
"1778","01/01/1992 (evening)"
"1779","03/01/1992 (morning)"
"1780","04/01/1992 (evening)"
"1781","06/01/1992 (morning)"
"1782","07/01/1992 (evening)"
"1783","09/01/1992 (morning)"
"1784","10/01/1992 (evening)"
"1785","12/01/1992 (morning)"
"1786","13/01/1992 (evening)"
"1787","15/01/1992 (morning)"
"1788","17/01/1992 (evening)"
"1789","18/01/1992 (morning)"
"1790","20/01/1992 (evening)"
"1791","21/01/1992 (morning)"
"1792","23/01/1992 (evening)"
"1793","24/01/1992 (morning)"
"1794","26/01/1992 (evening)"
"1795","27/01/1992 (morning)"
"1796","29/01/1992 (evening)"
"1797","31/01/1992 (morning)"
"1798","01/02/1992 (evening)"
"1799","03/02/1992 (morning)"
"1800","04/02/1992 (evening)"
"1801","06/02/1992 (morning)"
"1802","07/02/1992 (evening)"
"1803","09/02/1992 (morning)"
"1804","10/02/1992 (evening)"
"1805","12/02/1992 (morning)"
"1806","13/02/1992 (evening)"
"1807","15/02/1992 (morning)"
"1808","17/02/1992 (evening)"
"1809","18/02/1992 (morning)"
"1810","20/02/1992 (evening)"
"1811","21/02/1992 (morning)"
"1812","23/02/1992 (evening)"
"1813","24/02/1992 (morning)"
"1814","26/02/1992 (evening)"
"1815","28/02/1992 (morning)"
"1816","29/02/1992 (evening)"
"1817","02/03/1992 (morning)"
"1818","03/03/1992 (evening)"
"1819","05/03/1992 (morning)"
"1820","06/03/1992 (evening)"
"1821","08/03/1992 (morning)"
"1822","09/03/1992 (evening)"
"1823","11/03/1992 (morning)"
"1824","12/03/1992 (evening)"
"1825","14/03/1992 (morning)"
"1826","16/03/1992 (evening)"
"1827","17/03/1992 (morning)"
"1828","19/03/1992 (evening)"
"1829","20/03/1992 (morning)"
"1830","22/03/1992 (evening)"
"1831","23/03/1992 (morning)"
"1832","25/03/1992 (evening)"
"1833","26/03/1992 (morning)"
"1834","28/03/1992 (evening)"
"1835","30/03/1992 (morning)"
"1836","31/03/1992 (evening)"
"1837","02/09/1992 (morning)"
"1838","03/09/1992 (evening)"
"1839","05/09/1992 (morning)"
"1840","07/09/1992 (evening)"
"1841","08/09/1992 (morning)"
"1842","10/09/1992 (evening)"
"1843","11/09/1992 (morning)"
"1844","13/09/1992 (evening)"
"1845","14/09/1992 (morning)"
"1846","16/09/1992 (evening)"
"1847","17/09/1992 (morning)"
"1848","19/09/1992 (evening)"
"1849","20/09/1992 (morning)"
"1850","22/09/1992 (evening)"
"1851","24/09/1992 (morning)"
"1852","25/09/1992 (evening)"
"1853","27/09/1992 (morning)"
"1854","28/09/1992 (evening)"
"1855","30/09/1992 (morning)"
"1856","01/10/1992 (evening)"
"1857","03/10/1992 (morning)"
"1858","04/10/1992 (evening)"
"1859","06/10/1992 (morning)"
"1860","08/10/1992 (evening)"
"1861","09/10/1992 (morning)"
"1862","11/10/1992 (evening)"
"1863","12/10/1992 (morning)"
"1864","14/10/1992 (evening)"
"1865","15/10/1992 (morning)"
"1866","17/10/1992 (evening)"
"1867","18/10/1992 (morning)"
"1868","20/10/1992 (evening)"
"1869","22/10/1992 (morning)"
"1870","23/10/1992 (evening)"
"1871","25/10/1992 (morning)"
"1872","26/10/1992 (evening)"
"1873","28/10/1992 (morning)"
"1874","29/10/1992 (evening)"
"1875","31/10/1992 (morning)"
"1876","01/11/1992 (evening)"
"1877","03/11/1992 (morning)"
"1878","05/11/1992 (evening)"
"1879","06/11/1992 (morning)"
"1880","08/11/1992 (evening)"
"1881","09/11/1992 (morning)"
"1882","11/11/1992 (evening)"
"1883","12/11/1992 (morning)"
"1884","14/11/1992 (evening)"
"1885","15/11/1992 (morning)"
"1886","17/11/1992 (evening)"
"1887","18/11/1992 (morning)"
"1888","20/11/1992 (evening)"
"1889","22/11/1992 (morning)"
"1890","23/11/1992 (evening)"
"1891","25/11/1992 (morning)"
"1892","26/11/1992 (evening)"
"1893","28/11/1992 (morning)"
"1894","29/11/1992 (evening)"
"1895","01/12/1992 (morning)"
"1896","02/12/1992 (evening)"
"1897","04/12/1992 (morning)"
"1898","06/12/1992 (evening)"
"1899","07/12/1992 (morning)"
"1900","09/12/1992 (evening)"
"1901","10/12/1992 (morning)"
"1902","12/12/1992 (evening)"
"1903","13/12/1992 (morning)"
"1904","15/12/1992 (evening)"
"1905","16/12/1992 (morning)"
"1906","18/12/1992 (evening)"
"1907","20/12/1992 (morning)"
"1908","21/12/1992 (evening)"
"1909","23/12/1992 (morning)"
"1910","24/12/1992 (evening)"
"1911","26/12/1992 (morning)"
"1912","27/12/1992 (evening)"
"1913","29/12/1992 (morning)"
"1914","30/12/1992 (evening)"
"1915","01/01/1993 (morning)"
"1916","02/01/1993 (evening)"
"1917","04/01/1993 (morning)"
"1918","06/01/1993 (evening)"
"1919","07/01/1993 (morning)"
"1920","09/01/1993 (evening)"
"1921","10/01/1993 (morning)"
"1922","12/01/1993 (evening)"
"1923","13/01/1993 (morning)"
"1924","15/01/1993 (evening)"
"1925","16/01/1993 (morning)"
"1926","18/01/1993 (evening)"
"1927","20/01/1993 (morning)"
"1928","21/01/1993 (evening)"
"1929","23/01/1993 (morning)"
"1930","24/01/1993 (evening)"
"1931","26/01/1993 (morning)"
"1932","27/01/1993 (evening)"
"1933","29/01/1993 (morning)"
"1934","30/01/1993 (evening)"
"1935","01/02/1993 (morning)"
"1936","03/02/1993 (evening)"
"1937","04/02/1993 (morning)"
"1938","06/02/1993 (evening)"
"1939","07/02/1993 (morning)"
"1940","09/02/1993 (evening)"
"1941","10/02/1993 (morning)"
"1942","12/02/1993 (evening)"
"1943","13/02/1993 (morning)"
"1944","15/02/1993 (evening)"
"1945","17/02/1993 (morning)"
"1946","18/02/1993 (evening)"
"1947","20/02/1993 (morning)"
"1948","21/02/1993 (evening)"
"1949","23/02/1993 (morning)"
"1950","24/02/1993 (evening)"
"1951","26/02/1993 (morning)"
"1952","27/02/1993 (evening)"
"1953","01/03/1993 (morning)"
"1954","02/03/1993 (evening)"
"1955","04/03/1993 (morning)"
"1956","06/03/1993 (evening)"
"1957","07/03/1993 (morning)"
"1958","09/03/1993 (evening)"
"1959","10/03/1993 (morning)"
"1960","12/03/1993 (evening)"
"1961","13/03/1993 (morning)"
"1962","15/03/1993 (evening)"
"1963","16/03/1993 (morning)"
"1964","18/03/1993 (evening)"
"1965","20/03/1993 (morning)"
"1966","21/03/1993 (evening)"
"1967","23/03/1993 (morning)"
"1968","24/03/1993 (evening)"
"1969","26/03/1993 (morning)"
"1970","27/03/1993 (evening)"
"1971","29/03/1993 (morning)"
"1972","30/03/1993 (evening)"
"1973","01/09/1993 (morning)"
"1974","02/09/1993 (evening)"
"1975","04/09/1993 (morning)"
"1976","05/09/1993 (evening)"
"1977","07/09/1993 (morning)"
"1978","08/09/1993 (evening)"
"1979","10/09/1993 (morning)"
"1980","11/09/1993 (evening)"
"1981","13/09/1993 (morning)"
"1982","15/09/1993 (evening)"
"1983","16/09/1993 (morning)"
"1984","18/09/1993 (evening)"
"1985","19/09/1993 (morning)"
"1986","21/09/1993 (evening)"
"1987","22/09/1993 (morning)"
"1988","24/09/1993 (evening)"
"1989","26/09/1993 (morning)"
"1990","27/09/1993 (evening)"
"1991","29/09/1993 (morning)"
"1992","30/09/1993 (evening)"
"1993","02/10/1993 (morning)"
"1994","03/10/1993 (evening)"
"1995","05/10/1993 (morning)"
"1996","06/10/1993 (evening)"
"1997","08/10/1993 (morning)"
"1998","09/10/1993 (evening)"
"1999","11/10/1993 (morning)"
"2000","13/10/1993 (evening)"
"2001","14/10/1993 (morning)"
"2002","16/10/1993 (evening)"
"2003","17/10/1993 (morning)"
"2004","19/10/1993 (evening)"
"2005","20/10/1993 (morning)"
"2006","22/10/1993 (evening)"
"2007","23/10/1993 (morning)"
"2008","25/10/1993 (evening)"
"2009","27/10/1993 (morning)"
"2010","28/10/1993 (evening)"
"2011","30/10/1993 (morning)"
"2012","31/10/1993 (evening)"
"2013","02/11/1993 (morning)"
"2014","03/11/1993 (evening)"
"2015","05/11/1993 (morning)"
"2016","06/11/1993 (evening)"
"2017","08/11/1993 (morning)"
"2018","10/11/1993 (evening)"
"2019","11/11/1993 (morning)"
"2020","13/11/1993 (evening)"
"2021","14/11/1993 (morning)"
"2022","16/11/1993 (evening)"
"2023","17/11/1993 (morning)"
"2024","19/11/1993 (evening)"
"2025","20/11/1993 (morning)"
"2026","22/11/1993 (evening)"
"2027","24/11/1993 (morning)"
"2028","25/11/1993 (evening)"
"2029","27/11/1993 (morning)"
"2030","28/11/1993 (evening)"
"2031","30/11/1993 (morning)"
"2032","01/12/1993 (evening)"
"2033","03/12/1993 (morning)"
"2034","04/12/1993 (evening)"
"2035","06/12/1993 (morning)"
"2036","07/12/1993 (evening)"
"2037","09/12/1993 (morning)"
"2038","11/12/1993 (evening)"
"2039","12/12/1993 (morning)"
"2040","14/12/1993 (evening)"
"2041","15/12/1993 (morning)"
"2042","17/12/1993 (evening)"
"2043","18/12/1993 (morning)"
"2044","20/12/1993 (evening)"
"2045","21/12/1993 (morning)"
"2046","23/12/1993 (evening)"
"2047","25/12/1993 (morning)"
"2048","26/12/1993 (evening)"
"2049","28/12/1993 (morning)"
"2050","29/12/1993 (evening)"
"2051","31/12/1993 (morning)"
"2052","01/01/1994 (evening)"
"2053","03/01/1994 (morning)"
"2054","04/01/1994 (evening)"
"2055","06/01/1994 (morning)"
"2056","08/01/1994 (evening)"
"2057","09/01/1994 (morning)"
"2058","11/01/1994 (evening)"
"2059","12/01/1994 (morning)"
"2060","14/01/1994 (evening)"
"2061","15/01/1994 (morning)"
"2062","17/01/1994 (evening)"
"2063","18/01/1994 (morning)"
"2064","20/01/1994 (evening)"
"2065","21/01/1994 (morning)"
"2066","23/01/1994 (evening)"
"2067","25/01/1994 (morning)"
"2068","26/01/1994 (evening)"
"2069","28/01/1994 (morning)"
"2070","29/01/1994 (evening)"
"2071","31/01/1994 (morning)"
"2072","01/02/1994 (evening)"
"2073","03/02/1994 (morning)"
"2074","04/02/1994 (evening)"
"2075","06/02/1994 (morning)"
"2076","08/02/1994 (evening)"
"2077","09/02/1994 (morning)"
"2078","11/02/1994 (evening)"
"2079","12/02/1994 (morning)"
"2080","14/02/1994 (evening)"
"2081","15/02/1994 (morning)"
"2082","17/02/1994 (evening)"
"2083","18/02/1994 (morning)"
"2084","20/02/1994 (evening)"
"2085","22/02/1994 (morning)"
"2086","23/02/1994 (evening)"
"2087","25/02/1994 (morning)"
"2088","26/02/1994 (evening)"
"2089","28/02/1994 (morning)"
"2090","01/03/1994 (evening)"
"2091","03/03/1994 (morning)"
"2092","04/03/1994 (evening)"
"2093","06/03/1994 (morning)"
"2094","08/03/1994 (evening)"
"2095","09/03/1994 (morning)"
"2096","11/03/1994 (evening)"
"2097","12/03/1994 (morning)"
"2098","14/03/1994 (evening)"
"2099","15/03/1994 (morning)"
"2100","17/03/1994 (evening)"
"2101","18/03/1994 (morning)"
"2102","20/03/1994 (evening)"
"2103","21/03/1994 (morning)"
"2104","23/03/1994 (evening)"
"2105","25/03/1994 (morning)"
"2106","26/03/1994 (evening)"
"2107","28/03/1994 (morning)"
"2108","29/03/1994 (evening)"
"2109","31/03/1994 (morning)"
"2110","02/09/1994 (evening)"
"2111","03/09/1994 (morning)"
"2112","05/09/1994 (evening)"
"2113","06/09/1994 (morning)"
"2114","08/09/1994 (evening)"
"2115","09/09/1994 (morning)"
"2116","11/09/1994 (evening)"
"2117","12/09/1994 (morning)"
"2118","14/09/1994 (evening)"
"2119","16/09/1994 (morning)"
"2120","17/09/1994 (evening)"
"2121","19/09/1994 (morning)"
"2122","20/09/1994 (evening)"
"2123","22/09/1994 (morning)"
"2124","23/09/1994 (evening)"
"2125","25/09/1994 (morning)"
"2126","26/09/1994 (evening)"
"2127","28/09/1994 (morning)"
"2128","29/09/1994 (evening)"
"2129","01/10/1994 (morning)"
"2130","03/10/1994 (evening)"
"2131","04/10/1994 (morning)"
"2132","06/10/1994 (evening)"
"2133","07/10/1994 (morning)"
"2134","09/10/1994 (evening)"
"2135","10/10/1994 (morning)"
"2136","12/10/1994 (evening)"
"2137","14/10/1994 (morning)"
"2138","15/10/1994 (evening)"
"2139","17/10/1994 (morning)"
"2140","18/10/1994 (evening)"
"2141","20/10/1994 (morning)"
"2142","21/10/1994 (evening)"
"2143","23/10/1994 (morning)"
"2144","24/10/1994 (evening)"
"2145","26/10/1994 (morning)"
"2146","27/10/1994 (evening)"
"2147","29/10/1994 (morning)"
"2148","31/10/1994 (evening)"
"2149","01/11/1994 (morning)"
"2150","03/11/1994 (evening)"
"2151","04/11/1994 (morning)"
"2152","06/11/1994 (evening)"
"2153","07/11/1994 (morning)"
"2154","09/11/1994 (evening)"
"2155","10/11/1994 (morning)"
"2156","12/11/1994 (evening)"
"2157","14/11/1994 (morning)"
"2158","15/11/1994 (evening)"
"2159","17/11/1994 (morning)"
"2160","18/11/1994 (evening)"
"2161","20/11/1994 (morning)"
"2162","21/11/1994 (evening)"
"2163","23/11/1994 (morning)"
"2164","24/11/1994 (evening)"
"2165","26/11/1994 (morning)"
"2166","27/11/1994 (evening)"
"2167","29/11/1994 (morning)"
"2168","01/12/1994 (evening)"
"2169","02/12/1994 (morning)"
"2170","04/12/1994 (evening)"
"2171","05/12/1994 (morning)"
"2172","07/12/1994 (evening)"
"2173","08/12/1994 (morning)"
"2174","10/12/1994 (evening)"
"2175","11/12/1994 (morning)"
"2176","13/12/1994 (evening)"
"2177","15/12/1994 (morning)"
"2178","16/12/1994 (evening)"
"2179","18/12/1994 (morning)"
"2180","19/12/1994 (evening)"
"2181","21/12/1994 (morning)"
"2182","22/12/1994 (evening)"
"2183","24/12/1994 (morning)"
"2184","25/12/1994 (evening)"
"2185","27/12/1994 (morning)"
"2186","29/12/1994 (evening)"
"2187","30/12/1994 (morning)"
"2188","01/01/1995 (evening)"
"2189","02/01/1995 (morning)"
"2190","04/01/1995 (evening)"
"2191","05/01/1995 (morning)"
"2192","07/01/1995 (evening)"
"2193","08/01/1995 (morning)"
"2194","10/01/1995 (evening)"
"2195","12/01/1995 (morning)"
"2196","13/01/1995 (evening)"
"2197","15/01/1995 (morning)"
"2198","16/01/1995 (evening)"
"2199","18/01/1995 (morning)"
"2200","19/01/1995 (evening)"
"2201","21/01/1995 (morning)"
"2202","22/01/1995 (evening)"
"2203","24/01/1995 (morning)"
"2204","25/01/1995 (evening)"
"2205","27/01/1995 (morning)"
"2206","29/01/1995 (evening)"
"2207","30/01/1995 (morning)"
"2208","01/02/1995 (evening)"
"2209","02/02/1995 (morning)"
"2210","04/02/1995 (evening)"
"2211","05/02/1995 (morning)"
"2212","07/02/1995 (evening)"
"2213","08/02/1995 (morning)"
"2214","10/02/1995 (evening)"
"2215","12/02/1995 (morning)"
"2216","13/02/1995 (evening)"
"2217","15/02/1995 (morning)"
"2218","16/02/1995 (evening)"
"2219","18/02/1995 (morning)"
"2220","19/02/1995 (evening)"
"2221","21/02/1995 (morning)"
"2222","22/02/1995 (evening)"
"2223","24/02/1995 (morning)"
"2224","26/02/1995 (evening)"
"2225","27/02/1995 (morning)"
"2226","01/03/1995 (evening)"
"2227","02/03/1995 (morning)"
"2228","04/03/1995 (evening)"
"2229","05/03/1995 (morning)"
"2230","07/03/1995 (evening)"
"2231","08/03/1995 (morning)"
"2232","10/03/1995 (evening)"
"2233","12/03/1995 (morning)"
"2234","13/03/1995 (evening)"
"2235","15/03/1995 (morning)"
"2236","16/03/1995 (evening)"
"2237","18/03/1995 (morning)"
"2238","19/03/1995 (evening)"
"2239","21/03/1995 (morning)"
"2240","22/03/1995 (evening)"
"2241","24/03/1995 (morning)"
"2242","26/03/1995 (evening)"
"2243","27/03/1995 (morning)"
"2244","29/03/1995 (evening)"
"2245","30/03/1995 (morning)"
"2246","01/09/1995 (evening)"
"2247","02/09/1995 (morning)"
"2248","04/09/1995 (evening)"
"2249","06/09/1995 (morning)"
"2250","07/09/1995 (evening)"
"2251","09/09/1995 (morning)"
"2252","10/09/1995 (evening)"
"2253","12/09/1995 (morning)"
"2254","13/09/1995 (evening)"
"2255","15/09/1995 (morning)"
"2256","16/09/1995 (evening)"
"2257","18/09/1995 (morning)"
"2258","20/09/1995 (evening)"
"2259","21/09/1995 (morning)"
"2260","23/09/1995 (evening)"
"2261","24/09/1995 (morning)"
"2262","26/09/1995 (evening)"
"2263","27/09/1995 (morning)"
"2264","29/09/1995 (evening)"
"2265","30/09/1995 (morning)"
"2266","02/10/1995 (evening)"
"2267","04/10/1995 (morning)"
"2268","05/10/1995 (evening)"
"2269","07/10/1995 (morning)"
"2270","08/10/1995 (evening)"
"2271","10/10/1995 (morning)"
"2272","11/10/1995 (evening)"
"2273","13/10/1995 (morning)"
"2274","14/10/1995 (evening)"
"2275","16/10/1995 (morning)"
"2276","17/10/1995 (evening)"
"2277","19/10/1995 (morning)"
"2278","21/10/1995 (evening)"
"2279","22/10/1995 (morning)"
"2280","24/10/1995 (evening)"
"2281","25/10/1995 (morning)"
"2282","27/10/1995 (evening)"
"2283","28/10/1995 (morning)"
"2284","30/10/1995 (evening)"
"2285","31/10/1995 (morning)"
"2286","02/11/1995 (evening)"
"2287","04/11/1995 (morning)"
"2288","05/11/1995 (evening)"
"2289","07/11/1995 (morning)"
"2290","08/11/1995 (evening)"
"2291","10/11/1995 (morning)"
"2292","11/11/1995 (evening)"
"2293","13/11/1995 (morning)"
"2294","14/11/1995 (evening)"
"2295","16/11/1995 (morning)"
"2296","17/11/1995 (evening)"
"2297","19/11/1995 (morning)"
"2298","21/11/1995 (evening)"
"2299","22/11/1995 (morning)"
"2300","24/11/1995 (evening)"
"2301","25/11/1995 (morning)"
"2302","27/11/1995 (evening)"
"2303","28/11/1995 (morning)"
"2304","30/11/1995 (evening)"
"2305","02/12/1995 (morning)"
"2306","03/12/1995 (evening)"
"2307","05/12/1995 (morning)"
"2308","06/12/1995 (evening)"
"2309","08/12/1995 (morning)"
"2310","09/12/1995 (evening)"
"2311","11/12/1995 (morning)"
"2312","12/12/1995 (evening)"
"2313","14/12/1995 (morning)"
"2314","15/12/1995 (evening)"
"2315","17/12/1995 (morning)"
"2316","19/12/1995 (evening)"
"2317","20/12/1995 (morning)"
"2318","22/12/1995 (evening)"
"2319","23/12/1995 (morning)"
"2320","25/12/1995 (evening)"
"2321","26/12/1995 (morning)"
"2322","28/12/1995 (evening)"
"2323","29/12/1995 (morning)"
"2324","31/12/1995 (evening)"
"2325","02/01/1996 (morning)"
"2326","03/01/1996 (evening)"
"2327","05/01/1996 (morning)"
"2328","06/01/1996 (evening)"
"2329","08/01/1996 (morning)"
"2330","09/01/1996 (evening)"
"2331","11/01/1996 (morning)"
"2332","12/01/1996 (evening)"
"2333","14/01/1996 (morning)"
"2334","15/01/1996 (evening)"
"2335","17/01/1996 (morning)"
"2336","19/01/1996 (evening)"
"2337","20/01/1996 (morning)"
"2338","22/01/1996 (evening)"
"2339","23/01/1996 (morning)"
"2340","25/01/1996 (evening)"
"2341","26/01/1996 (morning)"
"2342","28/01/1996 (evening)"
"2343","30/01/1996 (morning)"
"2344","31/01/1996 (evening)"
"2345","02/02/1996 (morning)"
"2346","03/02/1996 (evening)"
"2347","05/02/1996 (morning)"
"2348","06/02/1996 (evening)"
"2349","08/02/1996 (morning)"
"2350","09/02/1996 (evening)"
"2351","11/02/1996 (morning)"
"2352","12/02/1996 (evening)"
"2353","14/02/1996 (morning)"
"2354","16/02/1996 (evening)"
"2355","17/02/1996 (morning)"
"2356","19/02/1996 (evening)"
"2357","20/02/1996 (morning)"
"2358","22/02/1996 (evening)"
"2359","23/02/1996 (morning)"
"2360","25/02/1996 (evening)"
"2361","26/02/1996 (morning)"
"2362","28/02/1996 (evening)"
"2363","01/03/1996 (morning)"
"2364","02/03/1996 (evening)"
"2365","04/03/1996 (morning)"
"2366","05/03/1996 (evening)"
"2367","07/03/1996 (morning)"
"2368","08/03/1996 (evening)"
"2369","10/03/1996 (morning)"
"2370","11/03/1996 (evening)"
"2371","13/03/1996 (morning)"
"2372","14/03/1996 (evening)"
"2373","16/03/1996 (morning)"
"2374","18/03/1996 (evening)"
"2375","19/03/1996 (morning)"
"2376","21/03/1996 (evening)"
"2377","22/03/1996 (morning)"
"2378","24/03/1996 (evening)"
"2379","25/03/1996 (morning)"
"2380","27/03/1996 (evening)"
"2381","28/03/1996 (morning)"
"2382","30/03/1996 (evening)"
"2383","01/09/1996 (morning)"
"2384","02/09/1996 (evening)"
"2385","04/09/1996 (morning)"
"2386","05/09/1996 (evening)"
"2387","07/09/1996 (morning)"
"2388","09/09/1996 (evening)"
"2389","10/09/1996 (morning)"
"2390","12/09/1996 (evening)"
"2391","13/09/1996 (morning)"
"2392","15/09/1996 (evening)"
"2393","16/09/1996 (morning)"
"2394","18/09/1996 (evening)"
"2395","19/09/1996 (morning)"
"2396","21/09/1996 (evening)"
"2397","23/09/1996 (morning)"
"2398","24/09/1996 (evening)"
"2399","26/09/1996 (morning)"
"2400","27/09/1996 (evening)"
"2401","29/09/1996 (morning)"
"2402","30/09/1996 (evening)"
"2403","02/10/1996 (morning)"
"2404","03/10/1996 (evening)"
"2405","05/10/1996 (morning)"
"2406","07/10/1996 (evening)"
"2407","08/10/1996 (morning)"
"2408","10/10/1996 (evening)"
"2409","11/10/1996 (morning)"
"2410","13/10/1996 (evening)"
"2411","14/10/1996 (morning)"
"2412","16/10/1996 (evening)"
"2413","17/10/1996 (morning)"
"2414","19/10/1996 (evening)"
"2415","20/10/1996 (morning)"
"2416","22/10/1996 (evening)"
"2417","24/10/1996 (morning)"
"2418","25/10/1996 (evening)"
"2419","27/10/1996 (morning)"
"2420","28/10/1996 (evening)"
"2421","30/10/1996 (morning)"
"2422","31/10/1996 (evening)"
"2423","02/11/1996 (morning)"
"2424","03/11/1996 (evening)"
"2425","05/11/1996 (morning)"
"2426","07/11/1996 (evening)"
"2427","08/11/1996 (morning)"
"2428","10/11/1996 (evening)"
"2429","11/11/1996 (morning)"
"2430","13/11/1996 (evening)"
"2431","14/11/1996 (morning)"
"2432","16/11/1996 (evening)"
"2433","17/11/1996 (morning)"
"2434","19/11/1996 (evening)"
"2435","21/11/1996 (morning)"
"2436","22/11/1996 (evening)"
"2437","24/11/1996 (morning)"
"2438","25/11/1996 (evening)"
"2439","27/11/1996 (morning)"
"2440","28/11/1996 (evening)"
"2441","30/11/1996 (morning)"
"2442","01/12/1996 (evening)"
"2443","03/12/1996 (morning)"
"2444","04/12/1996 (evening)"
"2445","06/12/1996 (morning)"
"2446","08/12/1996 (evening)"
"2447","09/12/1996 (morning)"
"2448","11/12/1996 (evening)"
"2449","12/12/1996 (morning)"
"2450","14/12/1996 (evening)"
"2451","15/12/1996 (morning)"
"2452","17/12/1996 (evening)"
"2453","18/12/1996 (morning)"
"2454","20/12/1996 (evening)"
"2455","22/12/1996 (morning)"
"2456","23/12/1996 (evening)"
"2457","25/12/1996 (morning)"
"2458","26/12/1996 (evening)"
"2459","28/12/1996 (morning)"
"2460","29/12/1996 (evening)"
"2461","31/12/1996 (morning)"
"2462","01/01/1997 (evening)"
"2463","03/01/1997 (morning)"
"2464","04/01/1997 (evening)"
"2465","06/01/1997 (morning)"
"2466","08/01/1997 (evening)"
"2467","09/01/1997 (morning)"
"2468","11/01/1997 (evening)"
"2469","12/01/1997 (morning)"
"2470","14/01/1997 (evening)"
"2471","15/01/1997 (morning)"
"2472","17/01/1997 (evening)"
"2473","19/01/1997 (morning)"
"2474","20/01/1997 (evening)"
"2475","22/01/1997 (morning)"
"2476","23/01/1997 (evening)"
"2477","25/01/1997 (morning)"
"2478","26/01/1997 (evening)"
"2479","28/01/1997 (morning)"
"2480","29/01/1997 (evening)"
"2481","31/01/1997 (morning)"
"2482","01/02/1997 (evening)"
"2483","03/02/1997 (morning)"
"2484","05/02/1997 (evening)"
"2485","06/02/1997 (morning)"
"2486","08/02/1997 (evening)"
"2487","09/02/1997 (morning)"
"2488","11/02/1997 (evening)"
"2489","12/02/1997 (morning)"
"2490","14/02/1997 (evening)"
"2491","15/02/1997 (morning)"
"2492","17/02/1997 (evening)"
"2493","19/02/1997 (morning)"
"2494","20/02/1997 (evening)"
"2495","22/02/1997 (morning)"
"2496","23/02/1997 (evening)"
"2497","25/02/1997 (morning)"
"2498","26/02/1997 (evening)"
"2499","28/02/1997 (morning)"
"2500","01/03/1997 (evening)"
"2501","03/03/1997 (morning)"
"2502","05/03/1997 (evening)"
"2503","06/03/1997 (morning)"
"2504","08/03/1997 (evening)"
"2505","09/03/1997 (morning)"
"2506","11/03/1997 (evening)"
"2507","12/03/1997 (morning)"
"2508","14/03/1997 (evening)"
"2509","15/03/1997 (morning)"
"2510","17/03/1997 (evening)"
"2511","19/03/1997 (morning)"
"2512","20/03/1997 (evening)"
"2513","22/03/1997 (morning)"
"2514","23/03/1997 (evening)"
"2515","25/03/1997 (morning)"
"2516","26/03/1997 (evening)"
"2517","28/03/1997 (morning)"
"2518","29/03/1997 (evening)"
"2519","31/03/1997 (morning)"
"2520","01/09/1997 (evening)"
"2521","03/09/1997 (morning)"
"2522","04/09/1997 (evening)"
"2523","06/09/1997 (morning)"
"2524","07/09/1997 (evening)"
"2525","09/09/1997 (morning)"
