"","Dim.1","Dim.2","Dim.3","Dim.4"
"108",5.00305591437353,-0.400177886639428,-0.258886736338018,0.182423653705172
"109",-4.54545474573502,-0.461731822053153,0.664129074260964,0.70200827772282
"110",-2.66615567009505,0.383478580477211,-0.526221277666122,0.979142091685643
"111",3.200817363081,0.589894175306281,0.753764490900001,-0.102087075903353
"112",1.50912055153994,0.187971683217039,-0.176703591112546,0.175871484301157
"113",2.35360964112225,0.692812121617912,0.114460819397073,0.429089990864984
"114",0.40829766415777,1.36357191772176,0.408959824396452,0.521537315780562
"115",1.19593639873781,1.34551066269705,0.610349849465039,0.140402673995666
"116",-1.10538598047383,0.654151481148372,0.701605506456805,0.611657991814448
"117",3.9552719591559,-1.67559942823197,-0.520290522335697,0.637038237964276
"118",-3.90655461807587,-1.372651955798,0.130016284568731,0.696981504620454
"119",1.03848368502941,2.29014291152802,1.19436267358056,0.0271264336769638
"120",1.74769413241302,1.02931916452469,1.11661706810676,0.42185798935364
"121",0.70392438744737,1.76045346551499,-0.727663260014113,0.379608491589001
"122",-0.532256270860606,0.836457172469837,0.853274818607586,0.823443472983516
"123",-3.83632520686333,2.25491460563635,-0.301532417060813,0.530695409078233
"124",-3.72930816648072,2.24231637569718,0.578154149988711,0.320268179602427
"125",-0.117470820351222,1.02239511512653,0.457019365420969,0.502411839899378
"126",8.43092274922231,0.0439022813396992,2.60204508782819,-0.697706181543634
"127",-5.05651103838376,0.391868821414766,0.0343698062380929,-0.344598940642577
"128",-3.02319610896362,0.641193833789864,0.17997511979279,0.923480510362998
"129",-2.86891440244191,0.992019088744874,0.544904878907862,1.13863229896801
"130",-1.42479389455203,0.810189641093052,0.712734706763719,0.812892005388342
"131",-7.96376822192161,-4.94564510584818,1.418020060918,-0.387574731611587
"132",7.1506739085605,-2.91994760677345,-1.06584980013155,-0.334575536045565
"133",-1.87290208808527,-0.196067693178969,0.0148575610388795,0.843392441863943
"134",-9.78686630275365,-4.27616729990923,0.70555064796941,0.286351407206191
"135",-3.16069237652282,0.376585446213439,1.356266492444,0.35187356879549
"136",4.39608672708319,-1.96341101204303,-0.756961041661022,0.728021221624193
"137",2.02732301427857,0.289157843188733,-0.599716986834131,1.24856197745977
"138",2.14274122760059,0.230930495010622,-0.0617691883611334,0.45041544781617
"139",1.5756139006428,1.40583631276978,1.06306045048389,0.816758112610989
"140",-2.32175525099271,0.506478805045084,0.345730314179842,0.634264121166685
"141",-0.132738135556923,1.63481135813915,-0.00502195835330235,0.569700985146542
"142",-0.00907495777832627,1.07942440441491,0.171071729177536,0.259205118494092
"143",5.51849289896474,-3.17382292833219,-1.73118467119965,0.0842489820737577
"144",-6.21517052147577,-3.09189066190729,1.77056980981703,-1.29856273300611
"145",4.83013654590494,-0.412070016924983,-0.43409783731767,0.638139324040615
"146",-0.848427168514785,2.29850423282886,0.428403502506112,0.479633883543792
"147",-3.67495764025564,0.890769532488809,0.533494297685219,0.867797938096402
"148",-2.50733988357916,1.06574369267596,1.46020123551863,0.742822054305658
"149",-3.36757640689303,-0.862192735184833,0.395708107112244,1.05700173192831
"150",1.19622933455601,-0.0105239899099341,-0.187925592255165,0.744060063260817
"151",-3.17821535302554,-0.675220225377895,0.942872186545341,0.337995239830046
"152",3.94658428470764,-1.45755262473349,-0.952894768566868,0.0748930861676038
"153",-1.62646588676035,0.669421920651859,0.487280755605539,1.73580668266768
"154",-0.300900493873928,1.00491664174709,-0.219181672177583,0.0887264048964433
"155",-7.59421858646532,0.319431597096447,-0.255709397488805,0.801606069355398
"156",6.11427460361667,-1.91869002342163,-1.22339160789761,-0.0403896512257736
"157",4.25933173473007,-1.49234125824686,-0.796938857261395,-0.191460944799128
"158",1.8633033248518,-0.678501956724011,-0.709292969693945,0.476788623786922
"159",-3.55919575783274,0.334682863847211,-0.0752529804323548,0.721964339031312
"160",-5.40421149530058,-0.392002874790284,1.19323994959501,0.50085402896941
"161",-4.1162334648811,-0.674168950253126,1.45934472290778,-0.0450272338471858
"162",1.56204450187436,1.35990766592685,-0.368381531205667,0.550586536042912
"163",-4.09670807544407,-0.89304612402328,1.31284765212831,0.0115374062680329
"164",-1.65292318461365,0.1219089303331,0.237443158809654,0.84628443497482
"165",-2.81507155120216,0.282781084897704,0.68445979956513,-0.824648546994175
"166",2.23691249500506,-4.91437892252299,-3.6074580406815,0.462166587974539
"167",1.28116147810567,3.83152526853066,-0.364858449516003,-2.01631445089073
"168",5.47244331312742,0.118214061978817,0.516209507975004,-0.975002873050731
"169",-2.40127277176025,0.66414575938728,0.108729919278765,0.919594843138653
"170",-2.46195791268813,-1.6324608961343,-0.439010364915508,-0.384835922320692
"171",0.0422251615529785,-4.40291816985343,-3.45505697474104,-1.41149173496731
"172",4.40893329390576,6.08861570874582,4.95165416974845,-2.62419651666746
