"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","indice_originel"
"1264",1.44978406972781,1.4481315022384,1.44649389072018,1.44490423204225,1.44327084663772,1.44169595697677,1.4402467450576,1.43890394961044,1.43757127413893,1.43630330914813,1.43514941273656,1.4340965353307,1.43313469622787,1.4322917508742,1.43160610820142,1.43093348444995,1.42041766820009,1.42001195641923,1.419740284962,1.40959481865933,1.40952498341973,1.40960144659322,1.40980082418675,1.40011093291684,1.40056704059272,1.40106330729601,1.39171259473565,1.39248464442895,1.3933393207026,1.39433185824476,1.38542273698083,1.38661889039382,1.387788892478,1.37913271988316,1.3805452808726,1.38203283640506,1.38352151135168,1264
"1269",1.58006025997739,1.56840115198341,1.55675705915311,1.54516110895007,1.54352125895951,1.53194013622602,1.52048518863962,1.50913707869861,1.49779912878592,1.48652614546402,1.48536768218011,1.47431063771328,1.46334499185937,1.45249871031037,1.44181035401225,1.43113506816149,1.43061721042252,1.42020989292221,1.40993714624813,1.39979110422131,1.38972099258894,1.37979775838712,1.36999792507403,1.37030926114738,1.36076717399876,1.35126540481829,1.34191726199714,1.33269236729609,1.32355042619351,1.32454689198452,1.3156420881826,1.306842975712,1.29801760841129,1.28936675439457,1.28078490599478,1.2822783489502,1.27377291575017,1269
"1275",1.43039168827689,1.42872473167742,1.42707286127262,1.42546936123945,1.42382175374565,1.43223315132512,1.43077132093805,1.42941683360441,1.42807255436231,1.42679354904309,1.42562960551237,1.42456756057237,1.42359734661719,1.42274706163379,1.42205544898523,1.42137696861535,1.42085666108943,1.41044741672578,1.41017337979148,1.41002664689568,1.40995620359199,1.41003333253981,1.41023444613877,1.41054725502403,1.41100733408601,1.41150792184502,1.41216286271092,1.41294163473665,1.4138037527826,1.41480493247222,1.41590530962473,1.41711187809382,1.41829206753124,1.41964759580826,1.42107245614141,1.41257296400437,1.41407460102835,1275
"1279",4.96061264047656,4.96894045147343,4.98728339601897,4.9956748627657,5.00402208360308,5.03242849472452,5.05096207580367,5.06960333687494,5.0882548380799,5.1169718180958,5.13580422106721,5.15473884247842,5.17376558312239,5.19291262918273,5.22221884563389,5.24153823558458,5.26101629486738,5.28060576592817,5.30033086882039,5.33018367534526,5.35011301092735,5.37019038197493,5.3903921268486,5.42070591760847,5.44116744081084,5.46166959986285,5.48232659652011,5.50310781303035,5.53397263717532,5.55497695946403,5.57608079058615,5.59729114634837,5.61847504027788,5.64983482341739,5.67126415623916,5.69276937404048,5.71427572454714,1279
"1294",1.8414412112253,1.82974940070845,1.82807290131776,1.81644549348916,1.81477332056844,1.81316103247226,1.80167740654974,1.80030272413945,1.78893840202086,1.78764032704347,1.77645902939786,1.77538114962615,1.76439647001692,1.76353350749126,1.76283158306636,1.75214298671921,1.75161492153466,1.7411995754371,1.74092145267878,1.73077253203119,1.73070103843498,1.72077931735665,1.72098342951045,1.72130090230009,1.71176784102896,1.71227589242968,1.70294059830457,1.70373098163175,1.69460595364805,1.69562206068329,1.68673884419146,1.68796340230291,1.68916118807775,1.68053692695162,1.68198303160572,1.6735059116759,1.67502993774261,1294
"1304",2.54199359172447,2.54028870019846,2.52859923818361,2.5169592473048,2.51527414521201,2.50364939097076,2.50215429371378,2.49076898231579,2.48939411131484,2.47808599967525,2.47689556828495,2.4758093543913,2.46481706127994,2.46394742636362,2.45324007468801,2.4525461541423,2.44201400597952,2.44159544844306,2.44131517525103,2.43116510315514,2.43109305677339,2.42117194094446,2.42137763128501,2.41169755876118,2.41216810784104,2.41268008747424,2.40334993282755,2.40414642736602,2.39502816462986,2.3960521281628,2.387177546595,2.38841157293927,2.38961861994433,2.38100499597445,2.38246228185009,2.37399693676617,2.37553274653959,1304
"1314",3.81254597222363,3.81082799968847,3.79912557504947,3.78747300112044,3.76577496985558,3.75413774946926,3.74263118087782,3.73123524049212,3.71984982060881,3.69853167230703,3.68733210717205,3.67623755915645,3.66523765254295,3.65436134523597,3.63364856630966,3.62294932156538,3.61241309042437,3.60199132144902,3.59170889782329,3.57155767427909,3.56148507511181,3.55156456453227,3.54177183305958,3.53209421522226,3.51256837465312,3.5030842825188,3.49375926735052,3.48456187310028,3.47545037561168,3.45648219564231,3.44761624899855,3.43885974357564,3.43007605181091,3.42147306499727,3.40294153209447,3.39448796185645,3.38603555533657,1314
"1322",3.24298787662297,3.24125943928048,3.23954664454216,3.23788400417295,3.23617562957043,3.23452843626805,3.23301269060906,3.23160824703319,3.23021438804399,3.22888821041245,3.22768133828173,3.22658012296857,3.22557412555337,3.21469248033386,3.20397535960698,3.19327185550385,3.18273235798026,3.17230801985378,3.1620238758811,3.15187173117825,3.14179868978254,3.13187866340251,3.12208719447923,3.11241154039113,3.10288858810278,3.09340763855445,3.0840867349689,3.0748942296877,3.06578814439713,3.05682624962592,3.03796721092138,3.02921828008473,3.02044199730417,3.01184752021552,3.00332493228997,2.99488078192867,2.98643780237415,1322
"1336",1.9537612093218,1.9520144585665,1.94028351615436,1.92860325951484,1.91687678407143,1.90521213816595,1.90368033263872,1.89226100848006,1.88085238105556,1.86951215209694,1.86829249272366,1.85717960963978,1.84616295332159,1.83527196675515,1.83454724787728,1.82383628989618,1.81329107620305,1.80286224206212,1.80257508748226,1.79242133075179,1.78234751545632,1.77242833642545,1.77263907696362,1.76296685943664,1.7534489616397,1.74397351161683,1.74465980330106,1.73547585371567,1.72637923977167,1.72742834409723,1.71858139428634,1.70984571897563,1.71108240191738,1.70250281684748,1.69399588263209,1.69556821705506,1.68714173468992,1336
"1339",1.75392692347155,1.76217624841351,1.77044141721412,1.77875738565953,1.7970270314645,1.8053586457155,1.81382339878793,1.82240088593296,1.83098909384375,1.83964585388648,1.84842345438979,1.85730807106933,1.8662891307005,1.88539614241686,1.89466979536378,1.9039572401231,1.91341080153651,1.92298100396391,1.93269320425394,1.94253910208897,1.95246512095784,1.97254612350179,1.98275733749599,1.99308585637497,2.00356904168332,2.0140947701302,2.02478260365795,2.03560048743595,2.04650590306621,2.06755736434109,2.0787130050074,2.08998017016654,2.10121963147736,2.11264323755432,2.1141396577054,2.12571552458214,2.12729257732902,1339
"1350",5.05453454202063,5.06276947785252,5.08102038776657,5.08932251485673,5.10757793857243,5.11589584006384,5.13434797466838,5.14291376992693,5.16149037406712,5.17013609378143,5.1889036471656,5.197779096311,5.21675178108982,5.22585145317645,5.24511913614759,5.2544007242885,5.27384979442585,5.28341646427046,5.29312629908342,5.30297093032532,5.3028963411301,5.31297800944838,5.32319095944801,5.32352217848216,5.33400933517661,5.34453938467922,5.35523287163323,5.35605747774364,5.36697033514621,5.37803043856855,5.3891955776513,5.39047315786654,5.4017228065306,5.41315811347943,5.41466683297421,5.42625565218145,5.43784566700569,1350
"1404",7.30751739671612,7.2756816950986,7.2538626068422,7.22209678546118,7.20028239164771,7.16853297595573,7.14692316535422,7.11543156407915,7.09395120425459,7.06254272599304,7.04126095715592,7.01009140204281,6.98902297391011,6.95808661508717,6.93732499090448,6.90657782837316,6.90600485042807,6.89555417850263,6.88525240097362,6.88509081439466,6.87501324015754,6.86509817682255,6.86531964903066,6.85566412337201,6.85617077596184,6.84672203791984,6.83744327805728,6.83830088470868,6.82925027444801,6.8203528029579,6.82156457063043,6.8128932793029,6.81419293861013,6.80568568620266,6.79725478429383,6.79890718766895,6.79056083450938,1404
"1438",3.25939549041328,3.23751531336464,3.22565215218612,3.21384354843435,3.20198519543585,3.18019339485062,3.16854458171197,3.15701684187869,3.14550061585411,3.12405801294109,3.11274518937205,3.10154729824432,3.09045298420437,3.06949393925318,3.05871386241808,3.04794859761166,3.03736173754058,3.02690014672288,3.0065910577193,2.9864255562161,2.97634610250815,2.9564330970211,2.94665993506419,2.92701275533969,2.91753168312291,2.89809630107134,2.88883501543539,2.86971340020518,2.86068579178618,2.84181503238824,2.83305615880247,2.81441705946653,2.8057482069565,2.78727712088026,2.77888423512471,2.76057667297589,2.75227038441911,1438
"1444",1.06972691871278,1.05783889305865,1.05596795430564,1.05415180072373,1.05228569022199,1.05048640994971,1.0388307140104,1.03729659678449,1.0357740414305,1.03432541652016,1.03300711270431,1.02180422110341,1.02070533896218,1.01974229057659,1.01895895739107,1.00819049806551,1.00760118820749,1.00713767052646,1.00682729126266,1.00666109889047,0.996581313511198,0.996668671173786,0.996896456128927,0.997250749216342,0.997771843210157,0.988338818098077,0.989080616149177,0.989962667645743,0.990939118375268,0.982073072875942,0.983319380244595,0.98468596184835,0.986022666076453,0.987557962293951,0.97917178527133,0.98087128803006,0.982572069697298,1444
"1450",1.56005834701227,1.55816247275266,1.56628375642516,1.55446005301311,1.54258618500813,1.54077942504881,1.52911684630883,1.51757635169029,1.50604746700688,1.50459282009923,1.49326903603657,1.4820611439625,1.47095769371999,1.4699906419,1.45920405236406,1.44843239851936,1.43784063887441,1.43737519433003,1.42706352480601,1.41689664156484,1.40681652451425,1.40690424532647,1.39713297719367,1.38748874309299,1.37801200329741,1.37858133512481,1.36932621686296,1.3602119350863,1.35119244496436,1.35233111336365,1.34358260168672,1.33495486423017,1.3262971251964,1.32783880370764,1.31945933541795,1.31116590308423,1.30287375497548,1450
"1458",4.88050025141161,4.88859391234467,4.88670482591784,4.89487105606562,4.90298684472299,4.91117011184761,4.90949835604006,4.92794935823136,4.94641203444206,4.96494935820465,4.98361826714624,5.00240370777462,5.0212941667304,5.04032177699789,5.05953084566138,5.07875493245783,5.09815990643029,5.1176918927348,5.13737850286382,5.15721069846401,5.16713013918498,5.18721834419672,5.20744833861332,5.22780606826186,5.24833221674707,5.26890469116046,5.28965368448134,5.31054429167372,5.33153021374981,5.35267516734726,5.37393356360955,5.39531340073926,5.41666307068967,5.4382132589259,5.45984273561345,5.48155872315645,5.50327600201307,1458
"1477",3.13154977436002,3.1496185813757,3.15770486596297,3.17584718831533,3.19393841154577,3.21209799299475,3.21040444165175,3.2188352487664,3.22727788210062,3.23579613620503,3.23444769103173,3.24321729682841,3.25209329013014,3.26110822285536,3.27030697974251,3.2695209505617,3.27891816687552,3.28844405144612,3.29812657575111,3.29795658359952,3.30787497402797,3.31796432901356,3.32819732198499,3.32855971553792,3.33909272369002,3.34967266174512,3.36043142007499,3.37133363856882,3.37233241461526,3.38349229555833,3.39476709817628,3.40616492494835,3.40753219123617,3.41910259006926,3.43075331107776,3.44249167082798,3.44423133872733,1477
"1485",1.30199167875935,1.30005002096771,1.29812593545566,1.29625819136784,1.29433907126063,1.29248867979355,1.28078595138298,1.27920825530747,1.2776424495358,1.27615267431046,1.2747969221414,1.26355986064053,1.26242976314055,1.26143935795325,1.26063377303982,1.25984348450017,1.2492374344314,1.24876074985088,1.24844155380892,1.24827064049868,1.2481885886987,1.2382784278838,1.23851268340464,1.23887704070678,1.23941293713968,1.22999601778077,1.23075888769337,1.23166599515623,1.23267018340071,1.22383634954193,1.22511806009912,1.22652346145744,1.21789813672943,1.21947704528752,1.22113671127326,1.2128844909002,1.21463358576491,1485
"1488",1.4521573929091,1.45021181081471,1.45828383651542,1.46641231751254,1.4744893186537,1.4826351873431,1.4809290175322,1.48934813276037,1.49777916232399,1.50628637609999,1.51492788380753,1.51368832207007,1.52255594051946,1.53156353361495,1.54075632052632,1.54996443472709,1.54935715976486,1.55887951175267,1.56855967058059,1.57838841183586,1.58830619420022,1.58839621496015,1.59863094393701,1.60899603764511,1.61953301718331,1.63011727629414,1.63088168805026,1.64179062887651,1.65279684669525,1.66396536978579,1.67524967082018,1.67665791264835,1.68803536628941,1.69961746599437,1.71128048634658,1.72303179842728,1.724784428404,1488
"1495",9.10254405925851,9.10058932045772,9.10865227232152,9.10677194518348,9.1148398959042,9.11297703829205,9.11126283854703,9.1196745134838,9.11809815882977,9.11659834694224,9.1252334610285,9.12398806540568,9.13285035440357,9.1318532768256,9.13104226466147,9.10024665192325,9.06963651887626,9.03915662285684,9.00883527638117,8.97866321162263,8.94858060703711,8.91867105147161,8.88890688517921,8.85927369716787,8.82981320395176,8.79040021282533,8.76116822221634,8.7320814408905,8.70309239438252,8.67426641702144,8.64555676250266,8.6169716320938,8.58835556859601,8.55994511431034,8.53161596151764,8.50337551599048,8.47513639456189,1495
"1563",1.03630024665284,1.03425655698982,1.04223136300936,1.04026547112982,1.04824550348048,1.04629787608183,1.04450567126253,1.05284506908289,1.05119698202881,1.05962892083834,1.05820192546076,1.0668998578087,1.06571037499209,1.06466792515762,1.07382000768867,1.07298819040024,1.08235029310128,1.08184855929735,1.09151258987253,1.09133269526551,1.10124633173833,1.10134089186872,1.11158745724625,1.11197096110323,1.12253501827391,1.12314873912833,1.12395169697256,1.13490647188351,1.13596342905886,1.14719087588211,1.14853993884675,1.16001919242107,1.16146610528876,1.17312798366553,1.17487486317938,1.18671448660436,1.18855549438135,1563
"1567",1.3665211988525,1.35447227678582,1.35244189775571,1.34047097265607,1.33844583333791,1.33649321948123,1.32469642612815,1.32303157235342,1.3113792657464,1.30980718989105,1.3083765410156,1.29707113971476,1.29587861149729,1.28483349270656,1.28398340433733,1.28314945736948,1.27250992687922,1.27200690849973,1.26167007890144,1.26148972371509,1.2614031390737,1.25149794130384,1.25174513795608,1.24212962368767,1.24269512499874,1.23331041714616,1.23411543078175,1.22507265017722,1.21613231345159,1.21736290287392,1.20871541980817,1.20019846067561,1.20164907803539,1.19331521127466,1.18506656327713,1.18691089664047,1.17875661790014,1567
"1576",1.81701834130175,1.81495764632683,1.80291560093498,1.79093335109015,1.78889657551712,1.77693274212987,1.76512562457579,1.76345120471212,1.75178940411098,1.74020829525965,1.73876942601399,1.7274565240034,1.71625714363401,1.71520601969168,1.70435104679681,1.69351230805026,1.69286910287959,1.68236319420509,1.67202442921647,1.67184303772665,1.66175595557827,1.65185130253287,1.65209991955319,1.64248661450264,1.63305536512961,1.63367419268626,1.63448383185243,1.63544655133806,1.63651230333522,1.64774996360548,1.64911025197135,1.65060181424834,1.66206076671532,1.6637364733952,1.66549788849707,1.66735281922172,1.67920914581742,1576
"1586",2.24757072180091,2.24549694581685,2.24344193780084,2.24144710490579,2.23939740016069,2.23742110062837,2.23560251173983,2.22391746288846,2.22224511340495,2.22065396789143,2.21920596490108,2.21788472876855,2.21667773489703,2.21561993856403,2.21475953841846,2.21391547547334,2.21326818732445,2.21275906721105,2.21241815178873,2.2122356088506,2.21214797391669,2.21224392612068,2.21249412132775,2.21288327096372,2.21345563194169,2.20407838773082,2.2048931663754,2.19586199707232,2.19693451431704,2.19818003108499,2.1895489543749,2.1910499848847,2.1825181985819,2.18420454241802,2.18597713874144,2.177843844312,2.1797119546144,1586
"1591",2.3678469120505,2.37576659556185,2.37370510623377,2.37170398181361,2.36964781248248,2.37766527987762,2.37584095532185,2.37415059197663,2.38247296805194,2.38087680420732,2.37942423434463,2.37809883115113,2.37688803052854,2.37582689800021,2.38496378422928,2.38411705918489,2.38346772954687,2.38295700371403,2.38261501307486,2.38243189441257,2.3823439830859,2.38244023791458,2.39269122221504,2.39308159919427,2.39365576534773,2.3942804852531,2.39509783363689,2.39606971993946,2.39714561980795,2.40839506482474,2.40976830557667,2.41127407020288,2.41274691451519,2.41443857692943,2.41621676386363,2.41808935685714,2.42996335901289,1591
"1600",4.01834405449975,4.01625196510287,4.01417880941304,4.01216636024768,4.01009855466169,4.00810480252627,4.01627015376949,4.01457022433533,4.01288310641652,4.01127790957592,4.00981711934302,4.00848421543976,4.00726656266525,4.00619942498533,4.00533142668877,4.01447990986567,4.01382690554724,4.01331328941939,4.01296936338989,4.01278520842413,4.01269679959047,4.01279359914361,4.01304600381215,4.01343859000924,4.0040160054786,4.0046442607932,3.99546623470756,3.99644362110029,3.99752560969158,3.9887821255563,3.99016313773985,3.99167742377561,3.98315860319511,3.98485983904997,3.97664808908357,3.97853127943839,3.98041588693017,1600
"1610",2.70889643499891,2.71679126459288,2.7147051462789,2.72268011406332,2.72059937930526,2.71859316102476,2.72674704093354,2.72503648251167,2.73333881571049,2.7317235822077,2.74025365823011,2.73891242020491,2.73768715392827,2.74661334385769,2.74573991831041,2.74488307728875,2.7442259899921,2.75370916242535,2.75336308596215,2.75317777954808,2.75308881792888,2.76318622273142,2.76344020558671,2.76383524647032,2.76441627229068,2.77504845583776,2.77587556923054,2.77685906683456,2.77794782067339,2.78921219303581,2.7906018401434,2.79212559441197,2.80361603506169,2.80532790807279,2.80712733932794,2.80902230452867,2.82091869572715,1610
"1617",3.60928310134832,3.61716877423589,3.635073582085,3.64303974173426,3.66094995655576,3.66893501197371,3.68708086194837,3.7053628632351,3.71365781221628,3.73203555304995,3.72055923545108,3.71921216354052,3.71798156781238,3.71690308706833,3.71602586244557,3.71516529448491,3.7045053491035,3.70398627352952,3.70363869176273,3.70345257933485,3.70336323076577,3.69346105924288,3.69371614682891,3.69411290599308,3.69469645905914,3.69533139236896,3.69616210339662,3.68714987884855,3.68824336836066,3.68951324027147,3.69090893182588,3.69243931385742,3.6839362373683,3.68565555638877,3.687462814499,3.68936602209186,3.69127066188503,1617
"1621",1.37950405354799,1.3873844940319,1.39528411683134,1.41324524326052,1.42115028641319,1.42913035537311,1.44727161681398,1.45554936650563,1.46384009593387,1.47221382210266,1.47073385100592,1.47938344544658,1.47814980431759,1.48706865461728,1.48618925909423,1.49532656145415,1.49466498288144,1.5041446227319,1.50379618079163,1.51360960778443,1.51352003810114,1.52361810867801,1.52387382753873,1.53427156857752,1.54485656578397,1.54549307038678,1.55632583720581,1.55731605714225,1.56841225275339,1.56968526726327,1.58108441278729,1.58261858211197,1.59411921011493,1.5958427839979,1.60765451459675,1.60956243212797,1.62147178540383,1621
"1626",1.95978024379757,1.9676541437769,1.97554728526427,1.98350212016834,1.99140069873497,1.97937453462236,1.97751006039601,1.9657824955938,1.96406795058085,1.95243665841855,1.95095212044947,1.93959754782915,1.9383600999491,1.92727561405345,1.92639350490505,1.91552814516569,1.91486452510387,1.90434255923488,1.90399304207776,1.89380589334641,1.89371604727035,1.88381442047191,1.87407092842602,1.87446989680806,1.86505669919001,1.86569516790906,1.85653050446729,1.85752378000939,1.8486233582443,1.84990030100303,1.84130376398906,1.84284266743015,1.83434792604822,1.83607681850931,1.82789413971894,1.82980794467311,1.82172318980231,1626
"1647",5.45094024284582,5.47878667270593,5.49665259268258,5.52458100318118,5.55245243048647,5.5804000874692,5.6085115234405,5.63676163776411,5.6650249400982,5.69337257094528,5.72186885211237,5.75049677783597,5.76924334160143,5.7981448436854,5.82725133731051,5.85637479675417,5.88570260243806,5.91517389254739,5.94481985947951,5.97463029270671,6.00453928578102,6.03463893000631,6.0548987521526,6.08530287537633,6.08589725949538,6.08654397750263,6.08739010696554,6.08839621605135,6.08951000130611,6.09080344271,6.0922250390365,6.09378382576651,6.09530853296804,6.09705976345723,6.09890056523212,6.10083909736269,6.10277908827597,1647
"1676",4.4625421462934,4.45035064122697,4.43817896959357,4.42607088924653,4.42390482195282,4.41181632711484,4.39989449621623,4.38811378647548,4.37634649705073,4.36466502157744,4.35313481488495,4.35173857165491,4.34046305626418,4.32934520841523,4.31843596301329,4.30754398228112,4.29685994732815,4.29632192426466,4.28596165493906,4.27576874896617,4.26567613896242,4.25577753841096,4.24604193729884,4.24645317911347,4.23705803325041,4.23771614313186,4.22857717708216,4.22960100868072,4.22073441315337,4.21205063840057,4.21349727600678,4.20508352061196,4.20663508538112,4.19841716362342,4.20029039094081,4.1922630701245,4.19423723378721,1676
"1705",1.14414404974097,1.14191460974801,1.13970534650456,1.13756077531188,1.12535721341918,1.12323256676048,1.12127746899196,1.11946593518686,1.11766805400326,1.1159574722096,1.11440077765753,1.11298036547384,1.11168277092693,1.11054557314506,1.10962058871606,1.10871316780808,1.10801729221823,1.10746995598194,1.10710345039861,1.10690720522563,1.09681299214382,1.09691614681561,1.09718512244508,1.09760348285062,1.09821880700544,1.09888830876108,1.09976424719878,1.10080580131009,1.10195882500063,1.10329783409115,1.10476951297705,1.10638321545742,1.1079616377942,1.1097745637896,1.10168021664949,1.10368704288631,1.10569537929845,1705
"1710",1.29442023999056,1.28218425949302,1.27996851493749,1.2778176522197,1.27560762574096,1.27347674600973,1.27151591257398,1.26969906427502,1.26789590865025,1.26618030852549,1.26461904710108,1.26319446785642,1.26189306655844,1.26075253258124,1.25982483452689,1.25891475151962,1.25821683444066,1.25766789248492,1.25730031168474,1.25710349078761,1.25700900131303,1.25711245860951,1.25738222333237,1.25780181108116,1.25841894041148,1.24909040628336,1.24996891446027,1.25101352417722,1.25216993049154,1.25351286783091,1.25498886417882,1.2566073007756,1.25819035372749,1.25000859830101,1.25191984177168,1.25393255543144,1.25594678369694,1710
"1717",5.17480690633997,5.18256176913603,5.20033695074359,5.20817727989064,5.21595820299146,5.22381859695868,5.23184973358881,5.25002544499846,5.25821490515603,5.26649227936774,5.27492462432205,5.29349421119202,5.30218748044256,5.31104227579189,5.32011077866204,5.32919696871578,5.34849619355206,5.35794500358909,5.34757591748532,5.34737829057438,5.33728341414992,5.32738729512098,5.32765816457456,5.31807947060392,5.30869912717993,5.30937334281455,5.30025544862635,5.29130433619121,5.29246547817881,5.28381391506657,5.2752959558613,5.27692102022105,5.2685105560341,5.26033624661699,5.26225531694274,5.25427627299464,5.25629874985482,1717
"1723",2.94513833463947,2.94288534883004,2.9306527528631,2.92848553218003,2.92625869777761,2.92411161205778,2.91213586588724,2.91030519990426,2.90848833073242,2.90675968294681,2.89518654765431,2.89375113405112,2.89243983520036,2.8912906271153,2.89035587363503,2.87943886916963,2.87873564421897,2.87818252739266,2.87781215102867,2.86761383324875,2.86751862515297,2.86762286927366,2.8678946856393,2.86831746448056,2.85893928726718,2.85961585984129,2.86050104934014,2.86155360363177,2.8527188047679,2.85407195555427,2.85555917730342,2.85718992260287,2.84878501515405,2.85061708803068,2.85254286708937,2.85457088804881,2.85660043513301,1723
"1729",2.16546976293897,2.16320892852404,2.17096855498262,2.16879378446941,2.17655919256375,2.17440462715687,2.17242199818566,2.18058495481006,2.1787617563088,2.18702708652587,2.18544847098657,2.18400805691021,2.19269218995818,2.19153897843871,2.20060096860802,2.19968076962348,2.19897509488588,2.20842005119624,2.20804838457203,2.21784937592312,2.21775383615602,2.21785844342635,2.22813120670404,2.22855545835722,2.23917944735443,2.23985837686802,2.24074665005392,2.25180287107233,2.25297213135699,2.26432999604198,2.26582239874555,2.27745882498469,2.279059474274,2.28089792944437,2.29283041723599,2.29486550310297,2.3069021204112,1729
"1747",5.24646404783747,5.23417966760607,5.23191596134117,5.22971854133756,5.22746067692217,5.21528367245417,5.20328039508094,5.19142421952747,5.17958203303796,5.16782929726308,5.15623424098334,5.14477882548748,5.13344925423161,5.13228403240895,5.12133625352698,5.11040647098504,5.09969344688662,5.08913262260696,5.07875708520209,5.06855600394623,5.05845946916517,5.0485651658844,5.03884076989826,5.02926943998717,5.01989992761617,5.01058592794823,5.00148345219527,4.99255067339401,4.98373211112426,4.9751041175051,4.96661206307193,4.95826553213014,4.95988285163384,4.95174045368545,4.94369306767587,4.93574934826547,4.92780717624576,1747
"1754",3.33685071418688,3.34455717724908,3.35228439714727,3.3600781690085,3.36781125417267,3.37562552340312,3.39361421609577,3.4017506002509,3.40990102954374,3.41814126810532,3.42653981820431,3.43507856882308,3.45374366811572,3.4625737756196,3.47162219766213,3.4806886881812,3.48997280599802,3.49940973371113,3.51903269100267,3.528830803733,3.53873388200206,3.54884000239587,3.54911671114045,3.54954709950992,3.54018011438463,3.54086886447942,3.54176998636136,3.54284148540799,3.53402765881153,3.53540516474075,3.53691915475441,3.53857925157559,3.54020305394045,3.53206810200143,3.53402854284693,3.53609306582867,3.53815914240365,1754
"1763",1.51734785663613,1.51504254679009,1.51275810032654,1.51054054744258,1.50826199635189,1.50606504605176,1.50404341454341,1.5021702326096,1.50031116790832,1.49854237347392,1.4969327032027,1.49546395311172,1.49412220025243,1.49294630260472,1.49198984012162,1.49105153886198,1.49033198199839,1.48976601941649,1.48938704131771,1.48918411774456,1.48908669850663,1.4891933636249,1.48947149273756,1.4899040903249,1.4905403545155,1.49123264001952,1.50213838743203,1.50321538656883,1.50440764869516,1.50579222547231,1.50731398691759,1.50898260514832,1.51061474262037,1.51248936412197,1.51445986806686,1.51653498840992,1.51861167032093,1763
"1770",4.99773452298555,5.0154200564331,5.03312653613264,5.06090017511352,5.07861257360239,5.09640689700071,5.09437723555824,5.09249661333304,5.0806301644141,5.07885434431617,5.07723828042366,5.06576369644732,5.06441661413655,5.06323604581537,5.05227578425677,5.05133375605814,5.05061134110979,5.04004313052066,5.03966264711829,5.03945891753132,5.02936111134352,5.02946820013637,5.02974743397976,5.02018174984766,5.02082054128396,5.02151557655072,5.01242492159811,5.01350619858282,5.01470319638243,5.00609327270797,5.00762107860007,5.00929632459377,5.00093494492698,5.00281701243794,5.00479534323793,4.99687870597311,4.99896363647881,1770
"1783",3.16845261763446,3.16612114577012,3.16381077405826,3.16156805507385,3.15926364563903,3.15704176304876,3.1549971888715,3.15310274896228,3.15122258649627,3.14943371873748,3.13780578097689,3.13632036264202,3.13496338277847,3.13377414034943,3.13280682336491,3.13185787370815,3.1311301508881,3.1305577654284,3.13017448646222,3.12996925999246,3.12987073518346,3.13997861080052,3.14025989628669,3.14069740324706,3.14134088813966,3.14204103010864,3.14295705647798,3.14404627803737,3.15525207065879,3.15665236043133,3.15819139172468,3.15987894642105,3.16152960635353,3.16342550216761,3.16541836855561,3.17751703859047,3.17961728791489,1783
"1793",1.89900499813362,1.89666044526013,1.89433711092412,1.89208180888949,1.8897644702826,1.88753012154725,1.89547407603555,1.89356900713861,1.89167829579025,1.88987939136926,1.88824231986399,1.88674856740717,1.88538397404149,1.88418805922178,1.87321531498656,1.87226104113124,1.87152923533296,1.87095363843436,1.87056820903448,1.87036183111641,1.87026275352187,1.87037123438833,1.87065409806126,1.87109405970815,1.86174115495174,1.8624452251532,1.86336639100095,1.86446172377163,1.8656742816406,1.86708242791084,1.86863009412822,1.87032711705741,1.87198703822011,1.86389357119043,1.86589761879999,1.86800806368075,1.87012009671186,1793
"1806",4.85972309278254,4.84736153459715,4.82502134884973,4.80274968884982,4.79041554231924,4.7681649875953,4.7460940293488,4.72417514276785,4.71227071787242,4.69045876579058,4.66880982041721,4.65730523360187,4.63593074268341,4.61472615375585,4.6037463540947,4.58278515878125,4.56204804511127,4.5414682733421,4.53108004837842,4.51087217357755,4.49077237736181,4.48088164505248,4.46116656036819,4.44160971310756,4.43226150180744,4.41297067871113,4.40389852588082,4.38500180322618,4.37622315591696,4.35764151563421,4.34920040725282,4.33090973888468,4.32258169964667,4.3045020609201,4.29652064411767,4.28864639629811,4.27077374814794,1806
"1835",3.20132499623012,3.20892550311819,3.22654772576072,3.23423957491517,3.25186793378559,3.26958122724094,3.27747700212453,3.29552729147922,3.30359227482495,3.32175121642274,3.33007578318979,3.3385470274208,3.34715045734616,3.35592651848568,3.36493097979748,3.3839543443082,3.39320539000135,3.40261630505938,3.41222184383797,3.42201062983701,3.43190923054322,3.44202025345713,3.45230974551443,3.4627600168447,3.47342227556247,3.48414284434035,3.50508559599744,3.51620659585555,3.52744756776423,3.53888871132478,3.5504726442231,3.56220943373013,3.57390825205975,3.58585946108628,3.59791046982636,3.61007036905991,3.63223189365918,1835
